"Area Code","Area Description","Jur Code","Jur Description","Roll Number","Neigh Code","Neigh Description","Property Address","Street Name","Legal Description",PID,"Primary Actual Use Code","Primary Actual Use Desc","Pred Manual Class Code","Pred Manual Class Desc","Land Actual Value","Improvement Actual Value","Total Actual Value","Land Dimension","Land Size","Land Depth","Document Number 1","Sale Date 1","Sale Price 1","Sale Type 1","Sale Category 1","Sale Status 1","Multi Sale Flag 1","Document No 2","Sale Date 2","Sale Price 2","Sale Type 2","Sale Category 2","Sale Status 2","Multi Sale Flag 2","Document No 3","Sale Date 3","Sale Price 3","Sale Type 3","Sale Category 3","Sale Status 3","Multi Sale Flag 3",lat,lng
23,Kamloops,729,"Lillooet Rural",01311010,420,"Fountain Valley/Texas Creek","22111 FOUNTAIN VALLEY RD","FOUNTAIN VALLEY RD","Lot 3, Plan KAP31105, District Lot 2972, Lillooet Land District",003-813-436,062,"2 Acres Or More (Seasonal Dwelling)",0008,"1 Sty Recr Home - All Ages - Fair",123000,32400,155400,Acres,20.06,,CA6662677,05MAR2018,155400,Sale,Improved,Reject,F,CA5154311,02MAY2016,189900,Sale,Improved,Qualified,F,KH80607,12AUG1994,44500,Sale,Vacant,Qualified,F,,
23,Kamloops,729,"Lillooet Rural",00685218,400,"Bralorne Goldbridge & Bridge R","BRALORNE W",BRALORNE,"Lot 5, Plan KAP32869, District Lot 1176, Lillooet Land District",003-305-121,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",31000,0,31000,Acres,1,,CA6708927,29MAR2018,49900,Sale,Vacant,Qualified,F,KF78806,14AUG1992,3900,Sale,Vacant,Qualified,F,KC30863,25APR1989,58000,Sale,Vacant,Qualified,F,,
23,Kamloops,729,"Lillooet Rural",00685216,400,"Bralorne Goldbridge & Bridge R","BRALORNE W",BRALORNE,"Lot 4, Plan KAP32869, District Lot 1176, Lillooet Land District",003-305-112,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",31000,0,31000,Acres,1,,CA6549601,05JAN2018,49900,Sale,Vacant,Qualified,F,KF78805,14AUG1992,3900,Sale,Vacant,Qualified,F,KC30862,25APR1989,58000,Sale,Vacant,Qualified,F,,
23,Kamloops,729,"Lillooet Rural",00504035,941,"Pavillion Lake","240 SMITH RD","SMITH RD","Lot 7, Plan KAP14392, District Lot 779, Lillooet Land District",009-025-693,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",121000,0,121000,Acres,0.45,,WX2072822,24JAN2018,2,Sale,Vacant,Reject,F,KT7564,22JAN2002,110000,Sale,Vacant,Qualified,F,KC77380,28SEP1989,26750,Sale,Vacant,Qualified,F,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07070790,319,"Sun Peaks","UNIT 39 3220 VILLAGE WAY","VILLAGE WAY","Strata Lot 39, Plan KAS1712, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-288-868,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",29100,36100,65200,,,,CA6705421,29MAR2018,121500,Sale,Improved,Qualified,F,KV148114,28NOV2003,115000,Sale,Improved,Qualified,F,KJ106993,28DEC1995,98338,Sale,Improved,Qualified,F,50.8852546,-119.8816172
23,Kamloops,729,"Lillooet Rural",00456158,400,"Bralorne Goldbridge & Bridge R","20 CUNNINGHAM WAY","CUNNINGHAM WAY","Lot 30, Plan KAP25012, District Lot 671, Lillooet Land District",005-736-323,000,"Single Family Dwelling",0042,"2 Sty Sfd - All Ages - Substd",20300,155000,175300,Acres,0.14,,CA6691271,21MAR2018,182300,Sale,Improved,Reject,F,KJ54976,14JUL1995,50000,Sale,Improved,Qualified,F,KH36316,19APR1994,6570,Sale,Improved,Qualified,F,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07070890,319,"Sun Peaks","UNIT 59 3220 VILLAGE WAY","VILLAGE WAY","Strata Lot 59, Plan KAS1712, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-289-066,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",28900,37400,66300,,,,CA6628671,15FEB2018,113500,Sale,Improved,Qualified,F,LB560389,01DEC2017,47800,Sale,Improved,Reject,F,LB354668,27NOV2009,105820,Sale,Improved,Qualified,F,50.8853196,-119.8812592
23,Kamloops,729,"Lillooet Rural",00348100,420,"Fountain Valley/Texas Creek","8303 TEXAS CREEK RD","TEXAS CREEK RD","Lot A, Plan KAP64541, District Lot 449, Lillooet Land District",024-542-849,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0157,"2 Sty Sfd - New Semicustom",125000,336000,461000,Acres,15.02,,CA6691238,21MAR2018,510000,Sale,Improved,Qualified,F,CA6082434,21JUN2017,675000,Sale,Improved,Reject,F,LB486486,11OCT2011,540000,Sale,Improved,Qualified,F,50.6750508,-120.335064
23,Kamloops,544,"Sun Peaks Mountain Resort",07072095,319,"Sun Peaks","UNIT 88 3220 VILLAGE WAY","VILLAGE WAY","Strata Lot 88, Plan KAS1712, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-559-926,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",39700,53900,93600,,,,CA6670094,09MAR2018,142900,Sale,Improved,Qualified,F,KL47897,14MAY1997,130970,Sale,Improved,Qualified,F,,,,,,,,50.8853196,-119.8812592
23,Kamloops,729,"Lillooet Rural",00252000,430,"Lillooet Rural","SLOK CREEK RD","SLOK CREEK RD","District Lot 295, Lillooet Land District",013-211-340,150,Beef,,"Not Stated",20935,0,20935,Acres,160,,CA6604877,01FEB2018,332935,Sale,Vacant,Qualified,T,KD47563,01JUN1990,20000,Sale,Vacant,Qualified,T,,,,,,,,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07072160,319,"Sun Peaks","UNIT 101 3220 VILLAGE WAY","VILLAGE WAY","Strata Lot 101, Plan KAS1712, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-560-207,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",43400,57500,100900,,,,CA6654807,01MAR2018,147375,Sale,Improved,Qualified,F,LB162857,01FEB2008,82500,Sale,Improved,Reject,F,KL142697,31DEC1997,145870,Sale,Improved,Qualified,F,50.8853196,-119.8812592
23,Kamloops,544,"Sun Peaks Mountain Resort",07073561,319,"Sun Peaks","UNIT 1203 3250 VILLAGE WAY","VILLAGE WAY","Strata Lot 19, Plan KAS3347, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-316-378,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",49067,142508,191575,,,,CA6647018,27FEB2018,68750,Sale,Improved,Qualified,F,CA6647016,27FEB2018,68750,Sale,Improved,Qualified,F,CA6647014,27FEB2018,68750,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07073599,319,"Sun Peaks","UNIT 1312 3250 VILLAGE WAY","VILLAGE WAY","Strata Lot 38, Plan KAS3347, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-316-564,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",60695,176271,236966,,,,CA6590253,26JAN2018,98500,Sale,Improved,Reject,F,CA6590252,26JAN2018,98500,Sale,Improved,Reject,F,LB155790,11JAN2008,179900,Sale,,Reject,F,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07073629,319,"Sun Peaks","UNIT 1411 3250 VILLAGE WAY","VILLAGE WAY","Strata Lot 53, Plan KAS3347, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-316-718,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",54677,158727,213404,,,,CA6650836,28FEB2018,116000,Sale,Improved,Reject,F,CA5067016,29MAR2016,328000,Sale,Improved,Qualified,F,CA5067017,29MAR2016,,Charge,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07073631,319,"Sun Peaks","UNIT 1412 3250 VILLAGE WAY","VILLAGE WAY","Strata Lot 54, Plan KAS3347, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-316-726,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",40089,116493,156582,,,,CA6652544,28FEB2018,50225,Sale,Improved,Qualified,F,CA6652538,28FEB2018,50225,Sale,Improved,Qualified,F,CA6652542,28FEB2018,50225,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07074030,319,"Sun Peaks","UNIT 14 2120 SUN PEAKS RD","SUN PEAKS RD","Strata Lot 6, Plan KAS1744, District Lot 6335, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-370-670,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",158000,158000,316000,"Square Feet",1238,,CA6599628,31JAN2018,379000,Sale,Improved,Qualified,F,CA5922726,10APR2017,288300,Sale,Improved,Qualified,F,CA716244,04JAN2008,298123,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07074105,319,"Sun Peaks","UNIT 21 2120 SUN PEAKS RD","SUN PEAKS RD","Strata Lot 21, Plan KAS1744, District Lot 6335, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-669-624,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",192000,143000,335000,"Square Feet",1489,,CA6675186,13MAR2018,167500,Sale,Improved,Reject,F,KV17463,14FEB2003,155000,Sale,Improved,Qualified,F,KL39623,24APR1997,187000,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",06175200,966,"Loon Lake","2360 LOON LAKE RD","LOON LAKE RD","Lot 2, Plan KAP89712, District Lot 7756, Lillooet Land District",028-019-750,040,"Seasonal Dwelling",0008,"1 Sty Recr Home - All Ages - Fair",322000,133000,455000,Acres,1.09,,CA6600649,31JAN2018,515000,Sale,Improved,Qualified,F,CA2222951,06OCT2011,250000,Sale,Improved,Reject,F,CA1294321,01OCT2009,500000,Sale,Improved,Qualified,F,,
23,Kamloops,730,"Ashcroft Rural",06035002,966,"Loon Lake","2972 STEVENS RD","STEVENS RD","Lot 3, Plan KAP19209, District Lot 7377, Lillooet Land District",008-098-841,000,"Single Family Dwelling",0142,"2 Sty Sfd - After 1960 - Modern Std",261000,138000,399000,Acres,0.28,,BB4101602,15JAN2018,399000,Sale,Improved,Reject,F,CA10655,08JUL2004,226000,Sale,Improved,Qualified,F,X245550,11MAR1988,31366,Sale,Improved,Qualified,F,,
23,Kamloops,730,"Ashcroft Rural",05500000,201,"Rural - W Of Cariboo Hwy",,,"District Lot 4962, Lillooet Land District",013-392-905,150,Beef,,"Not Stated",16099,0,16099,Acres,157,,CA6667932,08MAR2018,81000,Sale,Improved,Qualified,T,KM127091,22DEC1998,55000,Sale,Vacant,Qualified,F,KG91116,17SEP1993,50000,Sale,Vacant,Qualified,F,50.9422858,-114.0471451
23,Kamloops,730,"Ashcroft Rural",04615018,966,"Loon Lake","3071 STEVENS RD","STEVENS RD","Lot 10, Plan KAP27086, District Lot 3834, Lillooet Land District",004-919-874,040,"Seasonal Dwelling",0090,"1 Sty Sfd - After 1930 - Std",325000,136000,461000,"Width * Depth",100,255,CA6641270,22FEB2018,230500,Sale,Improved,Reject,F,CA6306223,18SEP2017,466000,Sale,Improved,Reject,F,CA4695075,23SEP2015,438000,Sale,Improved,Reject,F,,
23,Kamloops,730,"Ashcroft Rural",04020000,200,"Ribbon Development-Cariboo Hwy","1741 CHASM RD","CHASM RD","District Lot 2214, Lillooet Land District",018-043-151,063,"2 Acres Or More (Manufactured Home)",0090,"1 Sty Sfd - After 1930 - Std",54100,151000,205100,Acres,2.53,,CA6577449,19JAN2018,205100,Sale,Improved,Reject,F,CA2552837,22MAY2012,170000,Sale,Improved,Qualified,F,LB337169,10SEP2009,150000,Sale,Improved,Reject,F,,
23,Kamloops,730,"Ashcroft Rural",02895000,201,"Rural - W Of Cariboo Hwy","3460 MEADOW LAKE RD","MEADOW LAKE RD","District Lot 682, Lillooet Land District",013-258-133,150,Beef,0140,"1 Sty Sfd - After 1960 - Modern Std",15449,519000,534449,Acres,232,,CA6667931,08MAR2018,2700000,Sale,Improved,Qualified,T,KF48636,27MAY1992,95000,Sale,Vacant,Qualified,F,S949F,15JAN1981,235000,Sale,Improved,Qualified,T,,
23,Kamloops,730,"Ashcroft Rural",00249005,710,"Spences Bridge","4823 STEELHEAD PL","STEELHEAD PL","Lot 6, Plan KAP7453, District Lot 370, Kamloops Div of Yale Land District",009-319-085,038,"Manufactured Home (Not In Manufactured Home Park)",1613,"Manufactured Home-Single Wide - Ave Q",20300,32000,52300,"Width * Depth",60,120,CA6668491,08MAR2018,60000,Sale,Improved,Qualified,F,CA2846674,31OCT2012,60600,Sale,Improved,Reject,F,LB404896,24AUG2010,49100,Sale,Improved,Reject,F,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07074740,319,"Sun Peaks","UNIT 15 2140 SUN PEAKS RD","SUN PEAKS RD","Strata Lot 15, Plan KAS1721, District Lot 6336, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-307-064,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",172000,130000,302000,,,,CA6636464,21FEB2018,348230,Sale,Improved,Qualified,F,CA6014733,24MAY2017,114400,Sale,Improved,Reject,F,CA2355293,19JAN2012,233000,Sale,Improved,Reject,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",00249002,710,"Spences Bridge","4809 STEELHEAD PL","STEELHEAD PL","Lot 3, Plan KAP7453, District Lot 370, Kamloops Div of Yale Land District",009-986-863,000,"Single Family Dwelling",0040,"1 Sty Sfd - All Ages - Substd",20300,50400,70700,"Square Feet",7200,,CA6629155,15FEB2018,57000,Sale,Improved,Qualified,F,KM50723,29MAY1998,28000,Sale,Improved,Qualified,F,KM45326,14MAY1998,28000,Sale,Improved,Qualified,F,50.7228387,-121.2802017
23,Kamloops,544,"Sun Peaks Mountain Resort",07075020,319,"Sun Peaks","2401 FAIRWAYS DR","FAIRWAYS DR","Lot 4, Plan KAP53475, District Lot 6334, Kamloops Div of Yale Land District",019-025-947,032,"Residential Dwelling with Suite",8000,"Non-Manualized Structures",161000,406000,567000,Acres,0.24,,CA6580784,22JAN2018,,Sale,Improved,Reject,F,KK37937,09MAY1996,84900,Sale,Vacant,Qualified,F,,,,,,,,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",00100000,740,"Rural South","LYTTON LILLOOET HIGHWAY 12","LYTTON LILLOOET HIGHWAY 12","District Lot 82, Kamloops Div of Yale Land District",012-863-629,070,"2 Acres Or More (Outbuilding)",4214,"Implmnt Shed & Farm Shltr - Ave Qlty",117000,4500,121500,Acres,160,,CA6688110,20MAR2018,60750,Sale,Improved,Reject,F,R18155F,15APR1980,203800,Sale,Improved,Qualified,T,,,,,,,,,
23,Kamloops,212,"City of Kamloops",5480319010,054,"Westsyde & Nw Rural","UNIT 19 2380 WESTSYDE RD","WESTSYDE RD","23212 COUNTRY Manufactured Home Park, MHP Roll # 23-212-54-01139-030",,037,"Manufactured Home (Within Manufactured Home Park)",1612,"Manufactured Home-Single Wide - Fair Q",0,29300,29300,,,,416670,05JAN2018,39000,Sale,"Manufactured Home",Qualified,F,363177,01MAY2013,20000,Sale,"Manufactured Home",Qualified,F,231934,27JAN2003,19000,Sale,"Manufactured Home",Qualified,F,50.7399717,-120.3584272
23,Kamloops,544,"Sun Peaks Mountain Resort",07075370,319,"Sun Peaks","2230 SUNBURST DR","SUNBURST DR","Lot 15, Plan KAP53479, District Lot 6259, Kamloops Div of Yale Land District, & DL 6337",019-026-293,032,"Residential Dwelling with Suite",0155,"1 Sty Sfd - New Semicustom",255000,525000,780000,Acres,0.27,,CA6629150,15FEB2018,972500,Sale,Improved,Qualified,F,CA4297601,25MAR2015,639334,Sale,Improved,Qualified,F,KV787,03JAN2003,476500,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,729,"Lillooet Rural",04485100,947,"Gun Lake","13888 GUN LAKE WEST RD","GUN LAKE WEST RD","Lot 1, Plan KAP57179, District Lot 7138, Lillooet Land District, & DL 8519",023-475-447,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0140,"1 Sty Sfd - After 1960 - Modern Std",494000,177000,671000,Acres,3.4,,CA6604086,01FEB2018,695000,Sale,Improved,Qualified,F,LB487651,18OCT2011,219333,Sale,Improved,Reject,F,LB349915,04NOV2009,750000,Sale,Improved,Reject,F,,
23,Kamloops,212,"City of Kamloops",5481006002,054,"Westsyde & Nw Rural","UNIT 6 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1615,"Manufactured Home-Single Wide -Very Good Q",0,93000,93000,,,,417446,01FEB2018,110000,Sale,"Manufactured Home",Reject,F,00337376,26NOV2010,105000,Sale,"Manufactured Home",Qualified,F,257581,12AUG2005,70000,Sale,"Manufactured Home",Qualified,F,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07075512,319,"Sun Peaks",,,"Strata Lot 2, Plan EPS4770, District Lot 6259, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",030-375-088,640,"Hospitals (Nursing Homes Refer To Commercial Section).",,"Not Stated",,,,"Square Feet",5802,,CA6631994,16FEB2018,850000,Sale,Vacant,Qualified,F,,,,,,,,,,,,,,,50.8844485,-119.8859113
23,Kamloops,729,"Lillooet Rural",02150000,400,"Bralorne Goldbridge & Bridge R","50 ROSS ST","ROSS ST","District Lot 5478, Lillooet Land District, Except Plan 25081",008-213-763,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0145,"1 Sty Sfd - New Standard",82400,180000,262400,Acres,17.2,,CA6588170,25JAN2018,266400,Sale,Improved,Reject,F,CA4235979,17FEB2015,8370,Sale,Vacant,Reject,F,CA850784,15JUL2008,100000,Sale,Improved,Qualified,F,,
23,Kamloops,212,"City of Kamloops",5481049010,054,"Westsyde & Nw Rural","UNIT 49 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1623,"Manufactured Home-Double Wide - Ave Q",0,67400,67400,,,,417438,01FEB2018,67000,Sale,"Manufactured Home",Reject,F,359147,08NOV2012,99000,Sale,"Manufactured Home",Reject,F,240236,03AUG2004,64000,Sale,"Manufactured Home",Qualified,F,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07078698,319,"Sun Peaks","UNIT 305 3170 CREEKSIDE WAY","CREEKSIDE WAY","Strata Lot 50, Plan KAS1979, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-978-040,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",14043,7084,21127,,,,CA6542475,03JAN2018,29000,Sale,Improved,Qualified,F,KL141123,23DEC1997,87300,Sale,Improved,Qualified,F,,,,,,,,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5481058010,054,"Westsyde & Nw Rural","UNIT 58 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1613,"Manufactured Home-Single Wide - Ave Q",0,38000,38000,,,,417235,25JAN2018,12000,Sale,"Manufactured Home",Qualified,F,417031,18JAN2018,37900,Sale,"Manufactured Home",Reject,F,,,,,,,,,
23,Kamloops,544,"Sun Peaks Mountain Resort",07078724,319,"Sun Peaks","UNIT 422 3170 CREEKSIDE WAY","CREEKSIDE WAY","Strata Lot 63, Plan KAS1979, District Lot 6330, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-978-171,233,"Individual Strata Lot (Hotel/Motel)",D765,"Strata Hotel",14477,7084,21561,,,,CA6577460,02JAN2018,27500,Sale,Improved,Qualified,F,CA6097080,27JUN2017,10778,Sale,Improved,Reject,F,CA1536687,27APR2010,22607,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5481079000,054,"Westsyde & Nw Rural","UNIT 79 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1613,"Manufactured Home-Single Wide - Ave Q",0,43600,43600,,,,416842,11JAN2018,15000,Sale,"Manufactured Home",Qualified,F,C53876,06JUL1989,10000,Sale,"Manufactured Home",Qualified,F,,,,,,,,50.675004,-120.319182
23,Kamloops,544,"Sun Peaks Mountain Resort",07078955,319,"Sun Peaks","UNIT 31 3300 VILLAGE PL","VILLAGE PL","Strata Lot 31, Plan KAS2023, District Lot 6342, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-081-868,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",221000,164000,385000,,,,CA6597589,30JAN2018,508980,Sale,Improved,Qualified,F,KM41048,01MAY1998,226100,Sale,Vacant,Qualified,F,,,,,,,,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5481145010,054,"Westsyde & Nw Rural","UNIT 145 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1613,"Manufactured Home-Single Wide - Ave Q",0,59100,59100,,,,418736,22MAR2018,74500,Sale,"Manufactured Home",Qualified,F,418716,21MAR2018,74500,Sale,"Manufactured Home",Reject,F,00338103,22DEC2010,78000,Sale,"Manufactured Home",Qualified,F,50.6750508,-120.335064
23,Kamloops,544,"Sun Peaks Mountain Resort",07078964,319,"Sun Peaks","UNIT 40 3300 VILLAGE PL","VILLAGE PL","Strata Lot 40, Plan KAS2023, District Lot 6342, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-081-965,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",228000,160000,388000,,,,CA6618145,08FEB2018,510000,Sale,Improved,Qualified,F,CA4838832,27NOV2015,274350,Sale,Improved,Qualified,F,CA1004511,18DEC2008,330000,Sale,Improved,Reject,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5481157011,054,"Westsyde & Nw Rural","UNIT 157 2400 OAKDALE WAY","OAKDALE WAY","23212 OAKDALE Manufactured Home Park, MHP Roll # 23-212-54-01142-110",,037,"Manufactured Home (Within Manufactured Home Park)",1625,"Manufactured Home-Double Wide -Very Good Q",0,133000,133000,,,,418356,08MAR2018,134000,Sale,"Manufactured Home",Reject,F,00322234,21AUG2009,161000,Sale,"Manufactured Home",Qualified,F,244877,29OCT2004,75000,Sale,"Manufactured Home",Qualified,F,,
